Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Ret_MinusTwo,Ret_MinusOne,Ret_2,Ret_3
,-1.0211603476586175,0.046021204392840416,-0.5446535179680291,8.0,-0.01227335961196984,0.0008089715351993884,0.0002722595969494761,0.0
,,0.12192551579013228,0.7512972337732517,1.0,-0.011962927781739355,-0.01030835249226095,1.1053150593909127e-05,-1.3080995055304394e-05
,-0.2936095082170476,0.926728536176608,1.341576736781952,7.0,-0.016486950636233733,0.02577049943884107,0.0005899345156956092,-7.64435808827132e-06
,-1.2575972485179299,0.5031789213315813,0.4281709796797845,2.0,-0.03352520154600324,0.001200643121811343,-0.0006190673494614482,0.00024942370727722764
,-1.3052416338040054,0.5961071194829002,0.4407259020916013,8.0,0.059929286183852425,0.032964829227581864,1.4532421699279807e-05,-0.0012059859793302375
,1.9785353125866632,0.15080686357566836,-0.03209698443586082,8.0,0.07479423838017896,0.05559311471766085,-0.002528440171027313,0.0008283356097452504
,0.10223725976672624,-0.6453759224562354,-0.15137005544225046,8.0,-0.003710929768675495,0.017022160763268013,-9.836758598258387e-06,3.00448148541318e-06
,1.5730921774823001,0.901975453357602,0.7182638476124126,7.0,-0.031995462759198866,-0.018640358161549537,3.866662313859868e-06,-4.510662024638234e-05
,,-0.4542765175200685,0.17618070748955694,8.0,0.0010322406684723227,0.0037384046477221093,-0.00025291632220680464,0.0005108418690977762
,0.06630867700982654,0.2885866583846633,-0.3677363056780945,10.0,0.02586359535330696,0.01749539110599568,,-0.0005372030739942601
1.0,1.5574359051317015,1.959317853988956,0.5071334807927391,9.0,-0.007232423781067586,0.01783552533520749,0.00020459886500029552,-0.00010201283105516804
,,-0.3085396366018761,-0.13108590477447926,2.0,0.0007406485384136141,-0.0002525746307463844,-0.00020010293432968934,1.4128746841401559e-05
,-1.5712093755744772,1.4013883934557922,,2.0,0.0039300287930498475,0.002439369773836277,0.0002972337435824616,0.00031484476891628264
7.0,,0.9045977819927404,,3.0,0.041597541683466126,-0.03313257153789416,0.0012738644974485214,-0.0031987619419914627
,,-0.9943371993479684,-0.7060305218332598,2.0,-0.03215701508642931,0.006180971621386263,0.0016057246640341805,0.0015833397324901298
,-0.8013462911286457,0.22591765748696474,-0.9881954545136842,8.0,-0.03486718371404979,0.005241352837942243,-0.0002095447847216616,0.0002150845506715731
,-1.0613490167184805,0.0973418875938128,0.3133739195598293,8.0,0.0327002006208131,-0.016582347093550182,-0.0014756068931882106,-0.0010088114077954939
,,0.5394313615105256,0.5465731352689919,7.0,-0.041504777514807516,-0.011458594286880272,0.0003035595236928172,0.0004156283906569489
,-0.02711825187639361,0.3735917352472576,,7.0,-0.0009860456243419324,-0.010447486815336715,0.0011621707864222619,0.0023242971664308642
,-0.486701077772265,0.11091421938358476,-0.06627095409600897,8.0,-0.0016374389804457914,0.0013655416707152035,-2.0041026264648208e-06,-0.0003081777591541795
1.0,,-0.20531028443388025,-0.2483432285015337,9.0,-0.037337717544445086,-0.010207660117164664,,0.0008432772941794198
,,0.9067974775614372,0.9176638094560589,7.0,-0.009245708943487729,-0.01985323947661496,1.1691705244181378e-05,-8.642115904964039e-06
,-0.3834380987409898,-0.2264070855336636,-0.061025161136364685,2.0,0.01162580534846472,0.007151867753455684,0.0003725641641855519,0.0005175889587503275
,,-0.06781426544551909,-0.3297181245629404,10.0,0.06631458492552635,-0.0068422336930059995,0.0008103292108432952,-0.0008160617134678088
1.0,-0.9301446971988534,2.4395323872946317,0.9947176394499904,2.0,-0.0034296311788542125,0.002319214093032794,-5.8471473012041675e-05,-0.0002273881112702574
8.0,-2.767743432964949,1.6070909644842055,1.6590229291312448,4.0,0.008532154479308033,-0.029293503652464473,1.308652503368748e-06,-2.2599748797929787e-06
,0.2955240209237752,-0.13713376791320056,0.5983363940929513,8.0,-0.02413268882181404,0.005682284770616585,-0.00044472493852202775,-0.0004368386322419384
,,-0.5573567844147761,-0.3207929862904221,7.0,0.02576317770697393,-0.03724140932590151,1.860404612403462e-06,0.0009313979709892351
,,-0.365414159392462,,1.0,-0.020420634047132468,-0.016072281606115117,-0.0009084904024498246,-0.00031474826738607314
,-0.13072341959393086,-0.21073423460845656,0.5420920156129894,2.0,0.006095029659755622,-0.0015110269939642598,8.021436069804091e-06,1.990961647101325e-06
,0.07707637880416512,-0.6758168226365219,-0.2257309184812885,8.0,-0.004084640154782364,0.0015072680991314248,-0.0001917766927109564,6.003122657226357e-08
,0.694737691529254,0.007774837132631503,0.05313373953514495,8.0,-0.015297724847366887,-0.005994287538360081,0.00035548466288342126,2.6146525250115016e-06
,-0.8425530533608414,-0.09020617111422877,0.5934338577668221,8.0,0.014349572033577947,0.004822848694547304,-6.39484814564099e-07,0.0003879206011993549
,0.4121432226936621,-0.14908918423702786,0.4166443953829498,7.0,-0.025155467440290184,-0.021509985540716314,-0.00024309887834679883,0.0004938954652128676
,1.4517627111516125,-0.7302914999937102,,1.0,-0.017222509856152438,-0.02441587282691784,0.0010116531196280119,-0.0008072827698612945
,0.26602213731052443,0.7027370239242006,,8.0,0.009148927186753704,0.003465885836523178,-0.00032672521527878074,-0.0008403984218345022
,,4.146532928630247,2.7050306651084512,6.0,0.03719074068171359,0.020725321499795425,0.0008098862113504992,0.00030876024600446543
,,0.001865163259990463,0.5037150120505092,5.0,0.003473753734482317,-0.010095469322200158,0.0007082192834581964,6.5537931509374924e-06
,1.2881574660437558,0.7103276464718996,0.6258678495809485,7.0,0.006728732485507835,-0.00044674356655004715,9.208758059086392e-05,-0.0005268020623005622
,2.0106776885588955,2.284707190799104,0.7897158450948353,6.0,0.008790237556981448,0.003752876623218461,0.0003219760593403204,-1.0595136758551352e-05
,,-0.4665754236153896,-0.24779107328904154,7.0,-0.02863552490085728,-0.03033391760960715,-0.0013789981757223386,0.0010324887075064911
1.0,-0.7453222081337325,0.4787501255444955,,1.0,-0.024775542278202042,0.008929152413771659,-0.0009826598134457668,-0.00011032187351320222
,-0.8641395227710588,2.3474693064910106,1.5439119678964577,1.0,-0.0064109732575385655,-0.011108171541059891,-0.00012044641126249859,0.0007695328598677457
,,0.011230505863122912,0.797614453333893,8.0,0.03419720919083686,0.021181976881969072,-0.0005021356160101339,0.0012149427868862845
,-1.6110765474541011,0.8587752818734389,1.0099055163281057,4.0,-0.017507792611766236,-0.010673871428377705,-7.733308557904117e-06,0.0005017527466960805
,1.3022881640420787,0.6568425291203178,0.4785430254412505,10.0,-0.009284923417681506,0.002281003816427733,-0.00015000165605950254,0.0002801742371456138
,0.25947955490725344,-0.8968838098960384,-0.42447701482229655,8.0,-0.04153779561764248,-0.06165082316056542,0.002602172647779609,-7.011567485361363e-06
1.0,-0.3129241075612161,-0.14157298635804524,-0.5684016132060623,9.0,0.0014609814222973224,-0.012758264028203788,0.0007750723726708197,-1.1729039723553894e-06
,,0.7406932265883235,-1.240702766358838,7.0,-0.006823000426014125,-0.005286493360492631,-1.7208481745691534e-05,-0.000537589309844729
1.0,-0.887085065080367,0.9188295258075992,-0.19334744759132794,9.0,-0.024136332837397228,0.028477208950724062,0.0013118221056150734,-0.0013142477421557571
,-0.2385524504552993,-0.8303043321098794,-0.6922643560421594,1.0,0.01858415158864176,0.007599993428596795,0.00020713208136875292,-2.122603323090683e-05
1.0,2.415779768423331,3.0694677603827527,1.035868677918947,9.0,-0.008278636882901825,0.004809380620892314,0.00022505888701919037,0.00035353910379473983
,-0.09718215344641806,-0.9172761103429096,-0.9857663133632704,8.0,0.0008167730326890922,-0.003816683120547853,-0.00046602219246941954,-0.0006006945668268386
,0.32485836717688776,-0.4355950452877775,,1.0,0.055901721009466165,-0.03302832843246015,-0.0023915718118231355,-0.0008350862832022804
,3.655751277367546,0.8971516885591881,,3.0,-0.035700048712684014,-0.016681398504674566,0.0002926357831807704,-1.701459347969659e-05
,,-0.2760538946121567,,1.0,0.0032295254252783768,0.04580748565130125,0.0012619090510020167,-0.0003596281318886342
,-0.4938596489647097,0.4539494473239533,-0.06158731273126122,7.0,0.01337674393215642,-0.02596650048397784,-0.001236226219853056,-0.001561655100276373
,-0.35652229402546465,0.20251320452304605,-1.276196183889038,5.0,-0.02226254852004951,-0.008473411962198335,-9.530505761904598e-06,-0.0006617156835598085
,,0.4165739244734948,-0.2658750767310239,10.0,0.02405511355369169,0.006613694970091879,-0.004038042422912713,-0.001127487239617103
,-1.0130732875930268,1.0582772727075416,1.4771663934086967,6.0,0.010123699851957286,-0.002746176498759396,0.0002028756209648191,0.0002024403721518491
,2.1026322218647944,1.5699606459819664,1.3761472729625932,7.0,-0.017682767640285396,-0.05617391676149908,-7.304428697130203e-05,-0.00039198782285705615
,-1.2176745937705418,1.8373216237192287,1.4864186920374378,8.0,0.004921018420985452,-0.016418112529034603,-0.0008963751710570453,-2.759286440816557e-06
,,1.0765148421674056,-0.7973647775952355,9.0,0.012163091845916072,0.013951602928912942,0.00019440151562332902,0.0006787312198890317
,-1.246564841278569,0.26584831734307324,-0.014935791293004944,10.0,-0.0012344506584437776,-0.005101684171070857,-1.3220098957849033e-05,
,,1.5188036404982943,,1.0,-0.003437316849419305,-0.00771684881247743,0.00199301380805128,0.0021234047825374486
,-1.2164840696467267,2.043075308076686,1.211445400826989,5.0,-0.04072184680942174,-0.013266784060369416,-0.00021899984425743585,-7.775876964756833e-05
,0.2186160288703382,0.7486957661714435,,1.0,-0.006747220481449584,-0.022928445850220188,4.5912796407934135e-06,-6.096526481023652e-06
,-0.8295363357636025,1.2228735619117197,1.26456773757101,5.0,0.019942253612359788,-0.0066155697575131294,0.0003658191878637439,-0.00014394759630439086
,0.3169132190688178,-0.7526051428314428,-0.7511142165532062,8.0,-0.016021543119661356,-0.02282665906004714,-4.2750649068753166e-06,-0.0007209195358538643
,-0.3642049630929442,0.04413916404333215,0.2495051958471577,1.0,-0.005034016460919845,0.012895658605390669,7.132399137756354e-06,0.0
1.0,-1.0873853383073897,0.1380462020335916,,1.0,-0.002441917069015362,-0.00858766156969917,0.0002247849511304805,-0.00017620802546217533
,0.2950288640180109,-0.7065047508229717,-0.9394533804337648,9.0,-0.0321167205083682,0.005944711494102586,3.859599487661093e-06,0.000279939144611125
,-1.140333104194367,-0.3348830569643248,-0.6436270490614758,8.0,0.013602150437363169,-0.0009492060707323519,0.001990892456401131,0.0007180803939361209
1.0,-1.9217409249910928,0.9361101272170216,1.0220074259318386,4.0,-0.002954273114714479,0.0027759172931187963,-0.00037785684373717294,1.1234311906757963e-06
,0.12870160519409524,-0.3128863438095839,-0.07874477399809089,8.0,0.004375261648315278,-0.007907169184436796,-0.00011527153455345486,-0.00011831685228859882
,-0.10207710865299813,-0.7219414115203021,-0.12378952630841275,8.0,-0.014507660970998922,-0.013002239955443343,-8.649006837041744e-06,-0.0005306820690240523
,1.5009248586435058,0.4725263193103406,,5.0,0.006931467137551734,-0.00926050198983657,1.7951926407906762e-05,-0.00013792286791742308
,0.6833262029886911,-0.3598903638666193,,1.0,-0.00863922052012172,0.004255544131438267,8.671910212160769e-05,-0.00034246897758469333
1.0,,0.1024718634126732,,1.0,-0.03900933778917738,0.004579257236891254,-0.0003069809905289728,0.0010496163868233444
,-0.7833091674312412,0.4718921744359039,0.4334205094235857,4.0,0.007202829744314414,-0.003742496386942407,-0.0002824669504840452,-0.0002381752779975496
,0.0824553667563667,0.8017061898012301,,3.0,0.0037676269636816,-0.0030364578308761467,,-1.3379147731597932e-05
6.0,1.635920286203418,0.5624674859700354,0.6909552368379166,5.0,0.01895657124880796,0.057735556802775034,-6.237603085827442e-05,-0.0008518387455169633
2.0,,1.2442938231251928,1.2852809289513722,1.0,-0.003600539148462141,-0.0014621302891706578,0.0001083268585250282,0.00023121318365982134
5.0,-1.065957764618554,1.1490221620219894,1.4330915216447409,2.0,-0.01587005584744245,0.0047044840377652745,-1.1999258603474584e-06,-0.00038297170591205176
9.0,-1.6458677578236387,0.8561774732325853,1.0196089495608376,4.0,-0.004115618885289726,0.01860744676754609,-0.0010632299322801046,-0.0005169096718541242
,-0.5055398191334992,0.19177286208831304,,1.0,0.0405071051509772,-0.015449903226335543,-0.001198756847815861,3.5738546465499453e-06
10.0,-1.210722857225326,0.7195447288436663,0.9618593954909336,7.0,0.020476917970622108,-0.002095766235210894,0.0011816213316228506,0.00040697908155725056
,-0.1874647033438314,-0.4313772151604378,,1.0,-0.003186698020121523,-0.019170901040801613,5.2436614046973915e-06,
,0.4445535654513839,-0.4806544913145873,-0.0003544030731069056,8.0,-0.0060031539492210045,0.0036219293160781475,0.0003739103833444664,-0.00036237530511483337
,-1.5157354461495622,0.9198815277931504,0.03818850621901082,7.0,0.009325192733199074,-0.019110069721560315,-0.0003244516732806267,-1.3822932999698276e-05
,,-1.133513208621011,-1.5823199253158695,9.0,-0.027703773062292242,-0.06915395817299172,-0.0002262676822581459,0.0008898432748386731
4.0,-1.4449320652132465,1.2353089642271209,1.280020444264123,7.0,0.011700859632939231,-0.0021511750128621774,0.0005108408046676205,0.001294545073195427
,-0.3985692925399414,-0.4595666104555747,-0.10933351145879774,5.0,0.010553026919863344,0.015579673792210268,-0.0009363561732993166,-0.0003251760679160561
,-0.04310593693096759,-0.4825799624606724,,1.0,0.0005665178939454383,0.0006459561488957947,-0.0002557191600781021,-0.00025131693791984803
,-1.1198204907333704,1.2344677765299008,1.2366279893306609,1.0,-0.025145851275445524,-0.0042747379768065495,0.0,5.922400618673996e-06
,-0.8361452469223358,0.19274526206840675,0.6862553564251179,7.0,-0.015175410131112578,0.010785057640397468,-0.00029714014441832164,-0.00028157029055872945
,,0.13860195261326086,0.49080262074599496,5.0,0.008346509244049552,0.002568751999408461,-0.0006589282538488322,-0.00032582262450013035
,3.5185983159419947,2.7972631570572606,2.047329905450836,5.0,-0.006249263193469067,-0.00993201268311641,-0.00017769966050269287,-0.00030875061114571064
,0.4116536183770397,-0.26823300965571273,0.2314677090336277,8.0,0.0044863108397255385,0.004670967260753974,-0.0007330869336704572,
1.0,-0.6851889497129161,1.2747177759096364,0.637672716460031,9.0,-0.016020941268503404,0.0005674765829467548,0.00013207803828921326,0.0001264510854208721
,,,,6.0,-0.0017306563501139512,-0.012390595420240057,0.00013022382802157462,-0.00013126882719035558
,-0.4004678520440007,0.19666539102236166,0.4154465671632511,7.0,0.01872682370800392,0.04523330544678537,0.0017970281098731156,0.0007977608028498507
1.0,-0.9940449748556855,0.6756757523578707,-0.1642825497973681,5.0,0.01199977013445134,0.03611218830409362,0.0002737186723743196,-0.0005197056813796633
,0.06302249599740377,-0.2121142196397792,0.534307948965814,7.0,-0.011486535488915784,-0.04615402142778767,-0.0001839976933417395,-0.0009924459201929546
,-0.7531520018937359,-1.0807938112524516,-0.5383699606345043,8.0,0.02662955467696828,0.05021971327644257,0.003835789310809328,-0.0030376953547517024
,-0.0896151509083562,1.4344537466088438,1.081606597094,7.0,0.032450730901206745,-0.0228969671671807,0.0009127075800390061,0.0002950120656263964
,,0.7411090498393846,,7.0,0.010926970968764623,0.03387153722270945,0.000268315399827691,0.0002335219930908044
,,-0.2074605354880389,-0.3078105495758105,8.0,-0.005839562828950317,0.0011950181157947507,-0.00025469910644907514,-2.0196288083400054e-06
,,2.993397738190972,2.182463635049789,5.0,-0.004617650045829268,0.0076018777380893795,0.00034551634511227527,0.00026112669582766776
,-0.03776760282547004,0.0367322691415613,0.544120322058312,1.0,0.014830568866434276,-0.0008098347881647009,1.584841372457054e-06,9.223989974989936e-05
,,-0.009758372136917187,0.6549937793684248,7.0,0.007474849801514958,0.0101965272068092,-0.0013271140183646196,0.0002517533882062687
,,0.3755901165582776,0.2764285385060257,7.0,0.002369273480113326,-0.032019810243027406,-2.581559861514161e-05,
,1.9351851875300519,0.3561843451628878,1.0053363146895071,6.0,0.004796956814376428,0.005758071013454089,-0.00021258524490852594,0.000430984619602019
,-0.06702395295543775,-0.6759902454587072,-0.8362097851883722,5.0,0.0488904165704881,0.08178337305413724,0.0017560500009706954,-0.0017285576931833895
,,-0.5945680634899727,,1.0,-0.12636255974444047,-0.026366016165012208,-8.97508442971286e-06,-0.0012040123364585194
,,0.29167488365599403,,7.0,-0.01925796696733428,0.008220698964869379,-1.2273706653176095e-05,0.00019762817040966176
7.0,-0.7932033256585904,0.14964371227210074,0.9897542444982792,7.0,-0.01775603448011044,-0.1036861854883279,-0.004858152601874135,0.0006524190971566034
,-1.2675552861653534,2.510974530774768,2.025604005840556,1.0,-0.012454027761194052,0.007933480083703384,-0.0004645376136104168,1.3222867867450373e-05
,-1.1153460443754468,1.0936396449671273,1.456353441267038,2.0,0.0031218373089926155,-0.01008837472156793,8.053434203630405e-06,-0.0004951130822309269
2.0,0.3748693255988495,-0.04290285738326105,0.4017072191609111,2.0,-0.001608841600336106,0.008331612131374384,0.00040005827649181405,-0.0006924584248549347
,,1.4458618250779804,-0.2489632197753072,9.0,-0.033851475438721544,0.004385975504476859,-4.7617077808344074e-06,0.00017437403417684623
,-0.07249315413782048,-0.2491089053090753,-0.5165200881690444,5.0,0.012349613521437928,-0.015929163758323154,2.392679874427306e-06,6.11321569034771e-06
,-0.8006016017419331,0.3127258752556257,0.6329859568825135,7.0,0.03433143547735198,0.011855451421644929,1.2256110400351007e-05,1.697410981569123e-05
,,-0.4544898596530779,-0.4940401027509622,2.0,-0.019646736095837315,0.003857294817221101,0.0008017975652225492,-0.0005823370060489135
,,-0.4444568016636264,-0.4285579453118022,7.0,0.006168242371027442,0.00946794094828766,-7.518387375735988e-06,9.01019078846622e-06
,2.7933434688481205,0.3703312516457249,0.8610970390961087,8.0,-0.0019568088811037967,-0.004433204555879445,-0.0002594611531726656,-0.0002631915398138972
3.0,-1.3363660725704714,1.2472195741682115,1.5032598900431309,2.0,-0.006266007885997018,0.012896223125483459,-0.00019189704409601488,1.8992824426856827e-05
,,1.610171986031914,,1.0,-0.001485114098922394,0.0009247611964868539,0.00016250418475876184,-0.00018623820418188828
,-0.9338860868271333,1.2828074582637918,,1.0,-0.021293763980986518,-0.008635720114589206,-0.00035684509510816066,0.00033900981793501576
,-2.08105074839262,2.0738903961858166,2.032385295832793,2.0,-0.004720736971464059,-0.009231831438906836,-0.00010136116315864414,-1.678742735811279e-05
1.0,-0.5134681033856838,-0.3140895544199149,-0.014723930683072506,7.0,0.002902634516115837,0.060583101680519225,0.0016184552404136805,0.001372465612980785
,1.4173900633767424,0.19018280144666128,0.4549430971472485,7.0,0.014902979321970182,0.0065706500808771036,3.5611641164574767e-06,-0.0006068729535674563
,2.2182250587033496,1.4225684859148702,0.9252795714592694,10.0,0.0007258535598132233,-0.010342769270139673,0.0003663469044626063,0.0001205366066269802
,,0.6492936746604933,,3.0,0.011984717146191716,0.014764316313550624,-0.0001247370032327109,0.0003777548026657004
,,0.6872362852622396,0.2602454468971184,5.0,0.007879739243422593,0.00896875491797163,0.0007820596871066796,2.3029535526763555e-05
,0.7773757463337496,-0.7795322761351829,-0.3109846764474992,8.0,0.050059548959186025,-0.09213179771047568,0.0013151719111000346,0.0005315536826564464
,,0.8612349985747508,,1.0,0.01302257887867055,0.0016635943863070929,0.0009056294445581953,-0.00034634191133478185
,-0.34609850844407336,-0.15914540196984445,-0.02134882493873777,8.0,0.016149441231970492,-0.005572275919645932,-0.0005068125131203302,0.00026825552165150055
,-0.736602184431755,0.1941072274573737,-0.16122668579670002,10.0,-0.010909719093532505,-0.008590689299472314,-1.0203151092519701e-05,
,-1.6954492762537279,1.7494344108725046,1.5756949540983831,1.0,-0.0001344421553918829,-0.02078518442693655,-0.000549239225565541,0.0007910974520323577
7.0,-0.10486810904747212,0.3776024767815485,0.6355742240836928,8.0,-0.015978763825215486,-0.002223340132593274,0.0011014993810335193,0.00011394287192242374
1.0,-1.4891131016910433,1.7012173630077283,1.6974617988116862,6.0,-0.0214302729245914,-0.014031418228836584,0.00038508567256593997,0.0005295739803167093
,-0.04722395231732601,-0.5085742645120674,,8.0,-0.006615597461640725,0.0008053239170563753,1.0749307229983363e-05,
,-1.2599321343735914,,0.16321000570557098,5.0,0.00760651068222809,0.01009280440182682,0.0006993233792765396,-0.0009022455962918675
,,-0.32724346951902683,-0.35089360592608576,8.0,0.009521723227415643,0.003724208125651249,-0.0005845348301765133,0.00018438147026178
,-0.28674176833613924,0.7272550804347625,0.9773306794181624,5.0,-0.008069844915345634,-0.0032159758081857608,-0.0007101325592023909,-6.0606177256594514e-06
,,0.5524421112848158,0.8910804680370886,7.0,0.02017400801756352,-0.030181792240806894,0.0006939725871435643,-0.00016918217889803794
,,1.262569795321994,-0.4321413886397225,9.0,0.0009685058786850961,-0.015519008110218191,-0.0004054080837422478,0.00038552961438945713
,-2.024072786074981,,1.7124818429396522,2.0,-0.008835952096965704,-0.008555902325215472,0.0003967839941991101,0.0003207002077100218
,-1.205731666463084,2.5532967648644704,1.6044166683577512,6.0,-0.004412327417355771,-0.0031865594953379172,0.0003659449339057358,3.1352570201849838e-06
,-0.11518891750526708,0.34101024180895145,0.7602271423274347,7.0,0.01412296886992441,0.003815477302749016,0.0002304990625170541,7.338261215281273e-06
,0.3501377716596722,0.11637211417329953,-0.17982851073416498,2.0,0.01885334706103584,-0.01726628779052348,0.00019640017892578608,0.000451748294112375
,1.3690510240347975,0.3921277932520181,-0.03680577954202655,7.0,0.04594763148423772,0.02557290199157328,0.00015067589570307369,-0.00041280563659744536
,-0.2295361771391518,0.6733930984434829,,3.0,0.06156033217836478,0.07668522013918076,1.633680696996809e-05,0.002387947527194201
,-0.5118821370032979,0.17989132292182566,0.2723135807632959,2.0,0.012885362479506205,0.03021246489441626,-0.0001332180298076664,-1.6708954009151325e-06
,-0.2170819614706391,-0.3638653348312569,-0.07402839992088872,8.0,0.0422700987619412,-0.07713152942259002,-0.001530532184372409,0.004621012060968445
,-0.35362784692793403,0.5455195422065839,,1.0,0.007783415924184155,-0.037379799573917766,0.0012408568909019727,-0.0004189105171854708
,-0.6877490755858988,-0.058732802623719875,0.3834278517621825,2.0,-0.01591912586658199,0.005356238001680089,-1.7619195467133353e-05,-0.00017514042597001377
,-1.2852401985043092,0.06721701079077512,0.05363263467380283,5.0,0.00906705235988748,-0.022130758708480733,-0.00032869272970083595,-3.4449445144570032e-06
,-0.3427865978526101,0.11582427328280682,0.3363395481208649,9.0,-0.025970757404529927,-0.021292354711745072,0.0019227097599524867,0.0005481115633818778
,0.5575369211400473,-0.6849327174425905,-0.8086196495229843,7.0,-0.023779359074035843,0.07296101245255973,-0.0007032539062022872,-0.0017683044204591489
,-0.9590713794885553,0.21813557001901326,0.4283622427407249,9.0,-0.007581349271251094,0.027136132903511925,3.1192987901828977e-06,-0.0004775322988258791
2.0,-0.754758542890978,0.9910165518446424,0.910064301800996,6.0,-0.0022370764175904047,0.0016808219665783867,-3.0188370915779573e-05,0.00012458551749911474
,,,-0.9366742003617328,8.0,-0.0005274294155965548,0.04401012320859924,0.000987532535385165,0.0011758844586992696
,,-0.5762680403613422,-1.0086915282418152,9.0,0.011135780696677387,-0.007152307269276864,-7.683017320639845e-06,-4.930875423085708e-06
,,1.4325538900808807,1.2185223635562965,6.0,0.004656157678957154,0.013817589381545895,-8.860176494797694e-06,-5.42795688487083e-06
,0.4257319248531203,-0.2954704509271421,-0.6246563068976115,8.0,0.0050867038250066296,0.005561815785932867,0.0006466112524037644,-0.0007234386711125886
,-0.820058059471218,0.5462727312887129,0.5616806889897266,10.0,0.017724716822674322,0.008558725406795824,,-0.0003691086742117412
,0.350208528836192,-0.04654893308447498,0.4255137096487154,2.0,-0.02765544523925622,-0.0020027181364022217,0.00041582847040169885,0.0003933295479491062
,2.0630079612253023,0.5944771400985683,-0.3479490882029811,3.0,0.03715793478811003,0.02942799411250082,0.0006601406198282438,-0.0006581818235026711
8.0,0.23830144768834965,-0.030640585729039195,-0.4500739286755288,9.0,0.0013847351920612625,-0.004090970929500889,-3.538239378531556e-06,0.00029620969896338855
,-0.17107197344142105,1.5734393654519452,2.07185691648474,2.0,0.0009336273111952976,0.0036469737845623218,0.00016953352719791377,-6.882693861252071e-07
3.0,-0.20765128772001545,-0.3649376343193509,0.22303580435628026,5.0,-0.0071484170225213205,0.006478728467466971,-0.0003430948931858326,0.0006925833288616327
,-1.3875706628350652,1.730453637853928,0.70037700775061,10.0,0.0528757277029937,-0.04619467263295182,-0.0007112518434934945,-0.0022703834678959893
,,-0.4220293878104801,-0.34340786470511026,7.0,-0.040476730953803074,-0.011997865720842427,-0.00042617404407745363,0.002567122940860209
,-1.24446150578829,0.4581371541891976,0.864777008793239,2.0,-0.030942011047980125,0.007225040618017714,-4.555344133439207e-06,-1.411409927121494e-06
,-0.5805770291337595,0.3607575706283117,0.3371303254240892,2.0,-0.003804426287263192,-0.01479455358950191,-0.00014179272231956523,-0.00042395722904544687
1.0,-1.5208148875184673,0.8877940666110122,0.2976204619730314,7.0,-0.015046038773017554,-0.020712455558716092,0.0005477736553463294,0.0005557587527803061
,-0.6725336524229995,0.3406386939153649,,1.0,0.006516782641656184,-0.012887341529708331,-1.2364724402000747e-05,-0.0006356268066990353
3.0,-1.967931820901255,1.5818521820503482,1.633812555347111,2.0,-0.007448045331685969,-0.008296224351461897,-0.0007107165454119484,0.0009773848170276593
,-1.3174860568364806,1.0637556495508318,0.8389518065784691,7.0,-0.06375004566195999,-0.057000945667994726,3.6071817717141e-06,0.0020842748718916237
,0.1990747307910695,0.1913704860525736,,8.0,-0.02714979186466895,-0.010810062061645415,-0.00023872636440473575,-0.0001173534079078197
,2.999946332099676,1.4001292084031949,0.4696058700548619,10.0,-0.03010741726997059,-0.10872593515260208,0.0015760250304711204,-0.0031405931057049852
2.0,-0.5585902383152974,1.1230234628210236,0.9680369861927692,6.0,0.008761392612844993,-0.01620746968507021,-8.350373724181346e-05,-0.0006018978110933772
,,-0.5501611894779744,,1.0,0.051309437222814,0.028847542282222367,,-8.216955704619678e-06
1.0,-0.3040872573644875,2.319807703867784,0.7434143040544725,2.0,-0.003387928171274087,-0.0038536313389553774,1.2449352556974885e-06,0.0001612778336603871
1.0,1.8617662693265409,-0.1875482441957761,-0.122253332408504,8.0,0.0012236983703229807,-0.0015947540436382266,-2.648838162982852e-05,0.0001890914107701689
,-0.7432708434534957,0.3166543450164337,-0.720053686534615,9.0,0.1795213413230299,-0.11738370032591992,0.003513682348970779,-0.00422464682565779
,,1.3168630110646222,,6.0,-0.010402417285156493,0.004640909135579818,-0.0004924320498422525,-0.00014126635777715922
,,0.19054670312532426,0.04805672638904186,7.0,-0.051187342870725634,-0.0094812712393289,-0.000295301347114879,0.00028277207238750065
,-0.4067471453638909,0.0753226222004481,,1.0,0.007259673995019296,0.008288716826856212,-0.0010665123787254938,2.2596426311759306e-05
4.0,-1.1162662384245434,1.0620497049154354,1.3481818051766945,7.0,-0.016088803435833916,-0.006824010781432055,-6.2268341619844174e-06,0.0007592300303784447
,-0.2679169133913674,1.7565279269432441,0.2841065309802401,2.0,0.021486784697696867,0.008769026855873949,-0.00014292787893705158,0.00013347702845593038
,-0.4113058740793961,1.5155431399747763,1.6284211037727332,8.0,-0.005115639658929125,-0.024992671571236,0.0005176498902275307,-0.0005364014973779256
,,1.3239154128028277,0.9235129251746558,2.0,0.006177899710070648,-0.042038007961875436,2.199523060362027e-05,-0.0017744640640455062
,-0.07588262805691684,-0.5386921933531289,0.04324670927310261,8.0,-0.023606776421132708,0.012468110316354636,-1.0901246799952358e-05,-0.0006759267003199371
,0.3893733899969093,-0.4351003028396787,,1.0,0.008598400898758973,0.0009504154751543613,0.001349119252210691,1.3387297939461895e-05
1.0,-1.7206728356514245,2.2800916720853777,,1.0,0.02325352657003113,0.03370244524348146,0.0007610259398693854,0.001518853485889759
1.0,-1.1408606292480759,0.7350002216634626,0.8138605643947315,5.0,-0.02485714577627435,-0.0064267989659313966,-0.0002341260683024124,0.00011382955766166912
