uid,book_title,subject,summary,original_publisher,digital_publisher,format,language,copyright,author_name,published,resource_url,cover,thumbnail
3417864a-f375-401d-8e33-121d2def3e02,"Singapore's first Paralympics gold medal","Sports and Recreation |Sports and recreational events |nlbshtx:Recreation>>Sports|nlbshtx:Events|Sports and games |Events","Yip Pin Xiu was hailed as “Pin Xiu the golden girl” in newspaper headlines when the 16-year-old became the first Singapore athlete to win gold in the 50m backstroke during the 13th Paralympic Games in Beijing in September 2008. She finished in 58.75 seconds, a timing which was seven seconds faster than second-placed Fran Williamson of Great Britain. Swimmer Yip who suffers from muscular dystrophy also won a silver for the 50m freestyle. She also garnered two world records during the games.","na","National Library Board Singapore","text/html :. .","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_2014-06-17_163031.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/3417864a-f375-401d-8e33-121d2def3e02?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/3417864a-f375-401d-8e33-121d2def3e02?s=SM"
0f46cb35-06c5-44e5-b889-d25c515ed7a2,"Woolley Report on the state of education, 1870","Education |nlbshtx:Politics and Government>>Education","On 29 December 1869, then Governor Harry Ord appointed a select committee chaired by Colonel R. Woolley to look into the state of education in the Straits Settlements, which comprised Singapore, Melaka and Penang. The resultant “Report of the Select Committee of the Legislative Council to Enquire into the State of Education in the Colony” was the first thorough review of local education after the Straits Settlements had become a crown colony in 1867. Commonly referred to as the Woolley Report, it was presented to the Straits Settlements Legislative Council on 8 December 1870. The proposal was not immediately taken up, but was eventually implemented.","na","National Library Board Singapore","text/html :. .","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_2017-08-31_103856.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/0f46cb35-06c5-44e5-b889-d25c515ed7a2?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/0f46cb35-06c5-44e5-b889-d25c515ed7a2?s=SM"
00df90f2-a3ac-4e9b-b507-f338eb2f933c,"State Development Plan, 1961–1964","Politics and Government","The State Development Plan, also referred to as the First Development Plan, was the first official blueprint for the economic development of Singapore after it attained self-government in 1959. Produced by the Ministry of Finance, the plan aimed to solve the pressing issues of economic stagnation and high unemployment rate through an expansion in manufacturing.","na","National Library Board Singapore","text/html :. .","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_2017-10-11_092937.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/00df90f2-a3ac-4e9b-b507-f338eb2f933c?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/00df90f2-a3ac-4e9b-b507-f338eb2f933c?s=SM"
1f36c0f3-7a40-45af-bf39-b8d850ed45a5,"Japan–Singapore Economic Arrangement for a New Age Partnership","Economy |Politics and Government","The Japan–Singapore Economic Arrangement for a New Age Partnership is Singapore’s first free-trade agreement (FTA) with a major trading partner and Japan’s first-ever FTA. It came into effect on 30 November 2002, and the next review of the accord is scheduled to be held after 31 December 2017.","na","National Library Board Singapore","text/html :. .","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_2017-11-01_095249.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/1f36c0f3-7a40-45af-bf39-b8d850ed45a5?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/1f36c0f3-7a40-45af-bf39-b8d850ed45a5?s=SM"
b01efed1-c374-47c5-a30f-aa3c9beb08c5,"Education Ordinance, 1957","Education policies and system |Politics and Government","The Education Ordinance, which applied to all schools in Singapore, was enacted on 13 December 1957. The ordinance (replaced by the Education Act in 1965) made provisions for the registration of schools, managers and teachers, as well as for the roles and responsibilities of school management committees. These measures signalled a move towards a highly centralised system of education in Singapore. The main aim of the ordinance was to ensure that no individuals or groups associated with any school would act in any way that would be detrimental to the interests of the country or the students. The Education Ordinance laid the basis for equality in education and continues to be the foundation of Singapore’s education policy till today.","na","National Library Board Singapore","text/html :. .","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_2017-10-11_090239.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/b01efed1-c374-47c5-a30f-aa3c9beb08c5?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/b01efed1-c374-47c5-a30f-aa3c9beb08c5?s=SM"
0c0e8e39-538d-45d6-b952-abf22b4a65f8,"New Education System","Education |Politics and Government","In August 1978, then Deputy Prime Minister Goh Keng Swee was tasked to lead a study team to identify problems in Singapore’s education system and propose solutions. The government had felt that a thorough review was crucial to align the education system with the rapidly changing social and economic needs of the country. A key aim of the exercise was to consider how education policies and their implementation could be made more flexible to enable each child to learn at a pace suited to his or her ability. The resultant recommendations laid the foundations for a system of ability-driven education based on streaming known as the New Education System (NES).","na","National Library Board Singapore","text/html :. .","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_2017-11-01_135530.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/0c0e8e39-538d-45d6-b952-abf22b4a65f8?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/0c0e8e39-538d-45d6-b952-abf22b4a65f8?s=SM"
a04a0e83-c6c3-4e03-8200-cc9926865969,"Senoko Power Station","nlbshtx:Architecture and Landscape>>Streets and Places|Streets and Places","Senoko Power Station situated at the former British Naval Base in Sembawang was the most technologically advanced power station in Singapore when it was officially unveiled on 31 July 1977 by then Minister for Foreign Affairs S. Rajaratnam. Among its innovations was a computer-based turbine run-up system and an automatic data logging system to keep track of the power station’s operating conditions. The technological innovations in Senoko were introduced as part of the Public Utilities Board’s (PUB) effort to enhance the reliability and efficiency of Singapore’s electricity supply.","na","National Library Board Singapore","text/html :. .","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_2014-06-24_080707.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/a04a0e83-c6c3-4e03-8200-cc9926865969?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/a04a0e83-c6c3-4e03-8200-cc9926865969?s=SM"
1e449a74-8640-4a47-8c99-c8ca1981df40,"Singapore Zoo","nlbshtx:Recreation>>Places of Interest|nlbshtx:Nature>>Animals|Zoos--Singapore|nlbdltx:Arts>>Architecture>>Public and commercial buildings|nlbdltx:Business, finance and industry>>Industry>>Leisure and entertainment|Streets and Places |Nature and Environment |nlbshtx:Architecture and Landscape>>Streets and Places|Places of interest |Wildlife","The Singapore Zoo (formerly known as the Singapore Zoological Gardens) was opened in 1973 with a modest collection of about 300 animals from some 70 species. Situated on the promontory of the Seletar Reservoir, the zoo adopts an “open concept” in which the animals are housed in open enclosures landscaped to resemble their natural habitats. The zoo currently receives over 1.7 million visitors each year, and is now home to over 2,800 animals representing more than 300 species, of which 26 percent are threatened. The zoo has scored a number of successes in the breeding of critically endangered species and has, over time, established itself as one of the best rainforest zoos in the world.","na","National Library Board Singapore","text/html :. 12 KB, 3 p..","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_403_2005-01-19.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/1e449a74-8640-4a47-8c99-c8ca1981df40?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/1e449a74-8640-4a47-8c99-c8ca1981df40?s=SM"
fe14c69f-7d05-4844-abae-de842064f5ce,"Zhong Yuan Jie (Hungry Ghost Festival)","nlbshtx:Ethnic Communities>>Festivals and Celebrations|Ethnic festivals--Singapore|Singapore--Social life and customs--Chinese|nlbdltx:People and communities>>Customs>>Festivities|Heritage and Culture |Ethnic festivals","Zhong Yuan Jie (中元节), also known as the Hungry Ghost Festival, traditionally falls on the 15th day of the seventh month of the lunar calendar. In Singapore, the festival is observed throughout the entire seventh lunar month, which is usually around the month of August of the Western calendar. During this period, many Chinese worship their ancestors and make offerings to wandering souls that roam the earth.","na","National Library Board Singapore","text/html :. 10 KB, 1 p..","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_758_2004-12-16.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/fe14c69f-7d05-4844-abae-de842064f5ce?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/fe14c69f-7d05-4844-abae-de842064f5ce?s=SM"
0f3b25dd-46b6-4cc0-98e6-3b282ffe0390,"Science Centre Singapore","Streets and Places |Education |nlbshtx:Politics and Government>>Education|nlbshtx:Architecture and Landscape>>Streets and Places","The Singapore Science Centre opened its doors to the public on 10 December 1977, more than two decades after such a science centre was first envisaged. Built at the cost of S$20 million, the Science Centre was set up to promote interest and learning in science and technology to students and the general public. This objective came at a time when Singapore was industrialising rapidly and going up the technology ladder was all-important. The centre was appropriately sited in Jurong, near Jurong industrial estate, Singapore’s first industrial hub.","na","National Library Board Singapore","text/html :. .","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_2014-06-26_162710.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/0f3b25dd-46b6-4cc0-98e6-3b282ffe0390?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/0f3b25dd-46b6-4cc0-98e6-3b282ffe0390?s=SM"
70eb2bc3-d19e-4d2d-844e-d948b9b8710b,"Night Safari","nlbshtx:Recreation>>Places of Interest|nlbshtx:Nature>>Animals|Safaris--Singapore|nlbdltx:Business, finance and industry>>Industry>>Leisure and entertainment|nlbdltx:Arts>>Architecture>>Public and commercial buildings|Streets and Places |Nature and Environment |nlbshtx:Architecture and Landscape>>Streets and Places|Places of interest |Wildlife","The Night Safari is the world’s first night zoo that allows visitors to observe nocturnal animals in a natural habitat. Designed to be experienced at night, the Night Safari is radically different from the typical zoo and nocturnal house. The idea of a night zoo was groundbreaking when it was first conceived as conventional zoos had long struggled to exhibit tropical mammals that were largely nocturnal by nature. Rather than an extension of the Singapore Zoo, the Night Safari is actually a separate zoo, which is bigger in size and contains a wider range of animals. Since its opening in May 1994, the Night Safari has been highly regarded by the international zoo community. It has also become a leading icon of Singapore tourism, attracting more than 1.1 million visitors yearly.","na","National Library Board Singapore","text/html :. 13 KB, 2 p..","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_1039_2010-03-18.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/70eb2bc3-d19e-4d2d-844e-d948b9b8710b?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/70eb2bc3-d19e-4d2d-844e-d948b9b8710b?s=SM"
32222e93-62e6-427f-90e2-99bdd3dde6f0,"History of general elections in Singapore","nlbshtx:Politics and Government|Elections--Singapore|nlbdltx:Law and government>>Political process>>Elections|_Historical_Events:Legislative Council general election of Singapore, 1948 |_Historical_Events:Parliamentary general election of Singapore, 1968 |Politics and Government |Political events","Since 1948, general elections have been held to elect representatives to Singapore’s legislature. The first election was held in 1948 to elect six unofficial members to the 22-seat Legislative Council. The electorate was, however, limited to British subjects. Over time, the number of local representatives in the legislature as well as the size of the electorate increased alongside constitutional developments in Singapore. In 1968, Singapore held its first general election as an independent nation.","na","National Library Board Singapore","text/html :. 18 KB, 3 p..","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_549_2004-12-28.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/32222e93-62e6-427f-90e2-99bdd3dde6f0?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/32222e93-62e6-427f-90e2-99bdd3dde6f0?s=SM"
32c7359c-ea00-4093-a63c-ebe00f674991,"School ranking","nlbshtx:Politics and Government>>Education|Education--Singapore|nlbdltx:Education>>School and their activities|nlbdltx:Education>>Secondary education|Education","Rankings of secondary schools and junior colleges (JCs) based on academic performance were first published by The Straits Times in 1992. The ranking was sanctioned by the Ministry of Education (MOE), and the key objective was to help parents and students make informed decisions on school choices. The school ranking became an annual exercise thereafter, undergoing a number of changes over time, including the shift to a banding system in 2004. In 2012, the ranking system was abolished after MOE decided to push for a school culture that emphasises less on academic achievements, but more on providing a holistic and well-rounded education.","na","National Library Board Singapore","text/html :. 13 KB, 2 p..","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_512_2005-01-03.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/32c7359c-ea00-4093-a63c-ebe00f674991?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/32c7359c-ea00-4093-a63c-ebe00f674991?s=SM"
e6f4151a-aef8-4d61-b509-f54cd9049c71,"Betel chewing","nlbshtx:Ethnic Communities>>Customs and Traditions|Betel chewing--Singapore|Singapore--Social life and customs|nlbdltx:People and communities>>Customs>>Eating and drinking customs|Customs","Betel chewing was known in the colonial days as betel-nut chewing.  The art of paan or betel chewing dates back to the pre-Vedic Saivite Harappan empire, and the activity is also known as makan sireh in Malaysia and Singapore. It requires three different plants used in combination: the betel nut which is the seed of the areca palm, the betel leaf which comes from the pan plant, and lime. The leaf is first daubed with lime paste and topped with thin slices of the nut before it is folded or rolled into a bite-size quid. It acts as a mouth freshener, helps digestion and creates a sense of euphoria almost like chocolate does. A betel chewer is recognised by the red staining of the mouth, gum, teeth and lips. Generating a large amount of saliva, the excess juices are spat out. These little morsels are sold on the streets or market. In traditional Indian households, a good host would offer a silver tray piled with a pyramid of paan after a sumptuous meal. The chewing of betel leaf (vettilai in Tamil) is more popular among the South Indians.","na","National Library Board Singapore","text/html :. 21 KB, 3 p..","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_883_2004-12-17.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/e6f4151a-aef8-4d61-b509-f54cd9049c71?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/e6f4151a-aef8-4d61-b509-f54cd9049c71?s=SM"
33f573ac-f510-4d09-9bad-1cdeff6292aa,"Handover of Christmas Island to Australia","nlbshtx:Geography>>Geographical Areas and Countries>>Singapore Offshore Islands|Islands--Kiribati|Kiritimati (Kiribati)--History|nlbdltx:History>>Other parts of the world>>Australia|Politics and Government |Events |nlbshtx:Politics and Government|nlbshtx:Events>>Historical Periods|Singapore offshore islands","The sovereignty of Christmas Island was transferred from Singapore (then a Crown colony of the United Kingdom) to the Commonwealth of Australia on 1 October 1958 under the Transfer to Australia Order in Council, 1958.  At the close of the day on 30 September, the Union Jack outside the residency and the administration offices on Christmas Island was lowered, followed by the raising of the Australian flag on the morning of 1 October 1958. After a quiet ceremony, D. E. Nickels was sworn in as the first Australian official representative, and read messages of goodwill from the British Secretary of State for Colonies and the Australian Minister for Territories.","na","National Library Board Singapore","text/html :. 26 KB, 4 p..","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_930_2005-01-11.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/33f573ac-f510-4d09-9bad-1cdeff6292aa?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/33f573ac-f510-4d09-9bad-1cdeff6292aa?s=SM"
b4eb0b21-095a-462a-9428-91be9cf53ee3,"Straits Chinese British Association","nlbshtx:Organisations>>Associations|nlbshtx:Ethnic Communities>>Customs and Traditions|Community organization--Singapore|Paranakan( Asian People)--Singapore|nlbdltx:People and communities>>Social groups and communities|Organisations |Customs |Heritage and Culture","The Straits Chinese British Association (SCBA) was one of the many early Straits Chinese (Peranakan) clubs. It was founded on 17 August 1900 by Peranakans Tan Jiak Kim, Seah Liang Seah, Lim Boon Keng and Song Ong Siang, with the aim of being a voice for their community. It was the forerunner of The Peranakan Association in Singapore. Shortly after the SCBA was established locally, a branch was set up in Melaka in October 1900, followed by a Penang branch in 1920.","na","National Library Board Singapore","text/html :. 8 KB, 2 p..","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_496_2004-12-20.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/b4eb0b21-095a-462a-9428-91be9cf53ee3?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/b4eb0b21-095a-462a-9428-91be9cf53ee3?s=SM"
22496c1b-ac8a-4721-b400-eec58c3e99dc,"National Police Cadet Corps","Organisations |Community and Social Services |nlbshtx:Community and Social Services|nlbshtx:Organisations","The National Police Cadet Corps (NPCC) is a youth uniformed group in Singapore supported by the Singapore Police Force (SPF) and the Ministry of Education (MOE). It was set up in 1959 as the Police Cadet Corps (PCC), against the backdrop of nation-building to break down the barrier between the people and the police, and at the same time strengthen the sense of discipline and civic responsibility in youths. The corps officially took on its current name on 20 July 1971, and it has been a compulsory co-curricular activity for secondary schools since 1975. Currently one of the largest uniformed groups in Singapore, its membership comprises secondary school students, as well as adult and youth volunteers from the education service, tertiary institutions and members of public.","na","National Library Board Singapore","text/html :. .","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_2014-10-02_094625.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/22496c1b-ac8a-4721-b400-eec58c3e99dc?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/22496c1b-ac8a-4721-b400-eec58c3e99dc?s=SM"
8fec2387-2d69-4d4c-9781-c9d687f99630,"Robinson's Department Store fire at Raffles Place","nlbshtx:Events>>Disasters|Fires--Singapore|nlbdltx:Arts>>Architecture>>Public and commercial buildings|Streets and Places |Events |nlbshtx:Architecture and Landscape>>Streets and Places|Accidents","The Robinson’s Department Store building at Raffles Place was destroyed by a fire that broke out at around 9.55 am on 21 November 1972. The fire, which was one of the worst in Singapore’s history, also caused damage to the roof of the Overseas Union Bank next door  and forced the Stock Exchange in Clifford House at Collyer Quay to stop trading for the day.  Nine people, eight of whom were trapped in the store’s lifts, were killed in the blaze.  The government subsequently called for the formation of a commission of inquiry to investigate this tragedy.  Many of the commission’s recommendations were later incorporated into the Building Control Act of 1974, which gave the authorities the power to take action against unauthorised building works and dangerous or dilapidated buildings.","na","National Library Board Singapore","text/html :. 8 KB, 1 p..","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_797_2004-12-30.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/8fec2387-2d69-4d4c-9781-c9d687f99630?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/8fec2387-2d69-4d4c-9781-c9d687f99630?s=SM"
d444a843-ca5c-464a-8602-b4f3e3242271,"Odeon Cinema","nlbshtx:Architecture and Landscape>>Building Types>>Historic Buildings|nlbshtx:Architecture and Landscape>>Building Types>>Commercial Buildings|Motion picture theaters--Singapore--History--20th century|Historic buildings--Singapore|nlbdltx:Business, finance and industry>>Industry>>Leisure and entertainment|nlbdltx:Arts>>Architecture>>Public and commercial buildings|Historic buildings |Commercial buildings","The Odeon Cinema was built in 1953 at the junction of North Bridge Road and Cashin Street, where Odeon Tower and K. H. Kea Building are now situated. It was Cathay Organisation’s flagship cinema and its most successful box-office earner in Singapore. The Odeon was often confused with another cinema known as Odeon-Katong, located along East Coast Road. In 1984, Odeon was sold to United Overseas Land, and the building was later demolished to make way for new developments.","na","National Library Board Singapore","text/html :. 14 KB, 1 p..","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_1143_2006-06-21.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/d444a843-ca5c-464a-8602-b4f3e3242271?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/d444a843-ca5c-464a-8602-b4f3e3242271?s=SM"
23b849a8-b357-4e7a-a511-bde6b6c2e5c2,"Chinese street storytellers","Arts |Heritage and Culture |nlbshtx:Ethnic Communities|nlbshtx:Arts","Chinese street storytelling was a popular form of entertainment in Singapore during the colonial period and up till the 1960s. The storytellers set up makeshift premises in various locations in the evening, and read aloud in dialect to paying customers seated around them on crates or straw mats. However, with the rise of alternative forms of entertainment such as radio and television broadcasting, as well as the reduced use of dialects, this traditional form of street storytelling faded into Singapore's history.","na","National Library Board Singapore","text/html :. .","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_2014-07-29_093914.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/23b849a8-b357-4e7a-a511-bde6b6c2e5c2?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/23b849a8-b357-4e7a-a511-bde6b6c2e5c2?s=SM"
b0d91ecc-3de3-4e79-a132-b2d0d886bb98,"Straits Settlements","nlbshtx:Politics and Government|Politics and Government","The Straits Settlements, comprising Penang, Malacca and Singapore, was an administrative unit of the East India Company (1826–1867) and later the British Colonial Office (1867–1946). It was formed in 1826 as a presidency under the administration of the East India Company in India. The Cocos-Keeling Islands, Christmas Island and Labuan were also briefly part of the Straits Settlements. Following the dissolution of the Straits Settlements in 1946, Singapore (together with the Cocos-Keeling and Christmas Islands) became a crown colony, Penang and Malacca were made part of the Malayan Union, while Labuan was incorporated into the North Borneo crown colony.","na","National Library Board Singapore","text/html :. .","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_2014-07-30_084623.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/b0d91ecc-3de3-4e79-a132-b2d0d886bb98?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/b0d91ecc-3de3-4e79-a132-b2d0d886bb98?s=SM"
80940b4f-d7fb-4564-9ba4-8290df9ed483,"Hock Lee bus strike and riot","nlbshtx:Politics and Government>>National Security>>Civil Unrests>>Riots|Riots--Singapore|Labor disputes--Singapore|Strikes and lockouts--Singapore|nlbdltx:People and communities>>Social conflict>>Riots|nlbdltx:Business, finance and industry>>Economics>>Labour economics>>Labour unions|_Historical_Events:Hock Lee Bus Strike, Singapore, 1955 |Politics and Government |Arts events |nlbshtx:Events>>Historical Periods>>Aftermath of War (1945-1955)|_Historical_Events:Hock Lee Bus Riots, Singapore, 1955 |Civil unrests |1945-1955 Aftermath of war","Dismissed workers of the Hock Lee Amalgamated Bus Company went on strike from 25 April 1955. Joined by supporters and Chinese middle school students, these strikers picketed the bus depot and disrupted bus services. Police were called in to disperse the crowds and resorted to using water jets when warnings failed. The strike escalated into a riot on 12 May 1955 resulting in four deaths and 31 people injured.","na","National Library Board Singapore","text/html :. 35 KB, 2 p..","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_4_2005-01-06.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/80940b4f-d7fb-4564-9ba4-8290df9ed483?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/80940b4f-d7fb-4564-9ba4-8290df9ed483?s=SM"
e4bef045-6e89-44a0-977f-976534bd4b20,"Dalforce","nlbshtx:Events>>Historical Periods>>World War II and Japanese Occupation (1939 - 1945)|Military service, Voluntary--Singapore|Singapore--History--Japanese occupation, 1942-1945|nlbdltx:History>>Asia>>Southeast Asia>>Singapore|Organisations |nlbshtx:Organisations|1942-1945 Japanese occupation","Dalforce was a volunteer army formed by the local Chinese community to resist the Japanese invasion during the battle of Singapore. It was named after its commander, Lieutenant Colonel John Dalley of the Federated Malay States Police Force. However, the Chinese called it by a different name: the Singapore Overseas Chinese Anti-Japanese Volunteer Army (星华义勇军).","na","National Library Board Singapore","text/html :. 9 KB, 2 p..","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_765_2005-02-01.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/e4bef045-6e89-44a0-977f-976534bd4b20?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/e4bef045-6e89-44a0-977f-976534bd4b20?s=SM"
00a6d12b-9d71-491a-936e-1f09c7b23653,"National service: Early years","nlbshtx:Politics and Government>>National Security>>Defence|National service--Singapore|nlbdltx:Law and government>>Security>>Army|nlbdltx:Law and government>>Political ideologies>>Nationalism|Politics and Government |_Historical_Events:National Service, Singapore, 1967- |National defence","National service (NS) was introduced in post-independence Singapore when the National Service (Amendment) Act came into effect on 17 March 1967. Then Defence Minister Goh Keng Swee justified the government’s decision to introduce compulsory conscription of male youths on the grounds of establishing a credible defence force and nation-building for Singapore. NS was also seen as the best way to quickly build up Singapore’s defence forces without placing a heavy burden on the country’s financial and manpower resources.","na","National Library Board Singapore","text/html :. 18 KB, 3 p..","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_692_2005-02-01.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/00a6d12b-9d71-491a-936e-1f09c7b23653?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/00a6d12b-9d71-491a-936e-1f09c7b23653?s=SM"
9badaba1-d6ef-47dc-b5dc-bd0d57e507ad,"Singapore Armed Forces (SAF) Band","Arts |Music organisations |nlbshtx:arts|nlbshtx:Organisations|Organisations","The Singapore Armed Forces (SAF) Band provides musical support for state and military functions and is the musical ambassador of the SAF. The band traces its beginnings to the Singapore Military Forces (SMF) staff band that was formed in 1958. Since then, the band has undergone several name and structural changes. In January 1994, the bands of the three armed forces – Army, Navy and Air Force – were merged to form the SAF Band consisting of the SAF Central Band and the SAF Ceremonial Band.","na","National Library Board Singapore","text/html :. .","na","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_2014-09-02_153556.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/9badaba1-d6ef-47dc-b5dc-bd0d57e507ad?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/9badaba1-d6ef-47dc-b5dc-bd0d57e507ad?s=SM"
2d8ea399-e042-429a-84e9-eab8cd256d4d,"Lehman Brothers Minibond saga","nlbshtx:Commerce and Industry|nlbshtx:Events|Bond funds--Singapore|nlbdltx:Business, finance and industry>>Finance>>Investment markets>>Bonds|Trade and industry |Events","The Lehman Brothers Minibond saga refers to the chain of events resulting from the Lehman Brothers’ bankruptcy filing in September 2008. Following the collapse of the Lehman Brothers, about 10,000 retail investors in Singapore lost all or a large part of their investments totalling over S$500 million in structured investment products linked to the American investment bank. The financial institutions that distributed the products were accused of having mis-sold these relatively high-risk products to investors, many of whom were the elderly and less educated. This prompted government investigations, which eventually led to penalties being imposed on 10 financial institutions, and tighter supervision of the industry.","na","National Library Board Singapore","text/html :. 33 KB, 3 p..","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_1654_2010-03-19.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/2d8ea399-e042-429a-84e9-eab8cd256d4d?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/2d8ea399-e042-429a-84e9-eab8cd256d4d?s=SM"
09e58ad8-047b-412e-b5a6-0c5b79035949,"Public Service Division","Politics and Government |Organisations |nlbshtx:Politics and Government|nlbshtx:Organisations>>Government Agencies|Government agencies","The Public Service Division (PSD) was established under the Ministry of Finance (MOF) on 3 January 1983 to serve as the central body dealing with matters relating to personnel management and career development in the civil service. These matters had previously been handled separately by several government bodies. PSD was transferred to the Prime Minister’s Office (PMO) in 1994. The division now manages the human resource and development policies of public service officers as well as provides support for the “Public Service for the 21st Century” (PS21) movement aimed at building a first-class public service for Singapore.","na","National Library Board Singapore","text/html :. .","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_2014-09-12_162617.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/09e58ad8-047b-412e-b5a6-0c5b79035949?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/09e58ad8-047b-412e-b5a6-0c5b79035949?s=SM"
